EventId,Theatre,EventDate,Year,Month,Day,PerformanceTitle,PerformanceType,PerformanceId,WorkId,TCPId,ActCount,WorkTitle,AuthorId,AuthorName,TheatronomicsGenreId,TheatronomicsGenreLabel
37082,Drury Lane,17730515,1773,5,15,Twelfth Night,mainpiece,77165,641,A11954,,Twelfth Night,10,William Shakespeare,2,Comedy
37082,Drury Lane,17730515,1773,5,15,A Peep behind the Curtain,afterpiece,77166,108,K042231.000,2,"A Peep Behind the Curtain; or, The New Rehearsal",452,David Garrick,4,Farce
37083,Covent Garden,17730515,1773,5,15,The Rival Queens,mainpiece,77168,1045,A49935,5,"The Rival Queens; or, The Death of Alexander the Great",130,Nathaniel Lee,13,Tragedy
37083,Covent Garden,17730515,1773,5,15,The Apprentice,afterpiece,77169,2421,K064728.000,2,The Apprentice,486,Arthur Murphy,2,Comedy
37085,Drury Lane,17730517,1773,5,17,The Maid Of Kent,mainpiece,77173,2658,K063043.000,5,The Maid of Kent,539,Francis G. Waldron,2,Comedy
37085,Drury Lane,17730517,1773,5,17,The Author,afterpiece,77174,2437,NULL,NULL,The Author,465,Samuel Foote,4,Farce
37086,Covent Garden,17730517,1773,5,17,Romeo And Juliet,mainpiece,77176,655,A11954,,Romeo and Juliet,10,William Shakespeare,13,Tragedy
37086,Covent Garden,17730517,1773,5,17,Harlequin Sorcerer,afterpiece,77177,2647,NULL,NULL,"The Pigmy Revels; or, Harlequin Foundling",537,Messinks,9,Pantomime
37088,Drury Lane,17730518,1773,5,18,The Fashionable Lover,mainpiece,77182,2633,NULL,NULL,The Fashionable Lover,528,Richard Cumberland,2,Comedy
37088,Drury Lane,17730518,1773,5,18,The Padlock,afterpiece,77183,68,K005732.000,2,The Padlock,501,Isaac Bickerstaffe,2,Comedy
37089,Covent Garden,17730518,1773,5,18,Every Man In His Humour,mainpiece,77185,839,A04632,,Every Man In His Humour,16,Ben Jonson,2,Comedy
37089,Covent Garden,17730518,1773,5,18,The Padlock,afterpiece,77186,68,K005732.000,2,The Padlock,501,Isaac Bickerstaffe,2,Comedy
37091,Drury Lane,17730519,1773,5,19,Zenobia,mainpiece,77191,2443,NULL,NULL,Zenobia,762,Gioacchino Cocchi,13,Tragedy
37091,Drury Lane,17730519,1773,5,19,Harlequin's Invasion,afterpiece,77192,102,NULL,NULL,"Harlequin's Invasion; or, A Christmas Gambol",452,David Garrick,9,Pantomime
37092,Covent Garden,17730519,1773,5,19,Hamlet,mainpiece,77194,460,NULL,NULL,Hamlet ,263,Apostolo Zeno,NULL,NULL
37092,Covent Garden,17730519,1773,5,19,Polly Honeycombe,afterpiece,77195,2482,NULL,NULL,Polly Honeycomb,497,"George Colman, the elder",4,Farce
37094,Drury Lane,17730520,1773,5,20,The Chances,mainpiece,77200,608,A27178,,The Chances,5,John Fletcher,2,Comedy
37094,Drury Lane,17730520,1773,5,20,The Pigmy Revels,afterpiece,77201,2647,NULL,NULL,"The Pigmy Revels; or, Harlequin Foundling",537,Messinks,9,Pantomime
37095,Covent Garden,17730520,1773,5,20,King Richard III,mainpiece,77202,1403,NULL,NULL,The Tragical History of King Richard III,198,Colley Cibber,NULL,NULL
37095,Covent Garden,17730520,1773,5,20,The Citizen,afterpiece,77203,31,K034431.000,2,The Citizen,486,Arthur Murphy,4,Farce
37096,Drury Lane,17730521,1773,5,21,The Hypocrite,mainpiece,77205,830,NULL,NULL,The Hypocrite,82,Thomas Shadwell,NULL,NULL
37096,Drury Lane,17730521,1773,5,21,The Elopement,afterpiece,77206,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
37097,Covent Garden,17730521,1773,5,21,The Busy Body,mainpiece,77208,1520,K009642.000,5,The Busie Body,222,Susanna Centlivre,2,Comedy
37097,Covent Garden,17730521,1773,5,21,The Padlock,afterpiece,77209,68,K005732.000,2,The Padlock,501,Isaac Bickerstaffe,2,Comedy
37098,Drury Lane,17730522,1773,5,22,Zara,mainpiece,77211,2171,NULL,NULL,Zara ,258,Aaron Hill,13,Tragedy
37098,Drury Lane,17730522,1773,5,22,The Irish Widow,afterpiece,77212,2640,K038439.000,2,The Irish Widow,452,David Garrick,4,Farce
37099,Covent Garden,17730522,1773,5,22,The Conscious Lovers,mainpiece,77215,1804,NULL,NULL,The Conscious Lovers,236,Richard Steele,2,Comedy
37099,Covent Garden,17730522,1773,5,22,Daphne and Amintor,afterpiece,77216,2540,NULL,NULL,Daphne and Amintor,501,Isaac Bickerstaffe,2,Comedy
37101,Drury Lane,17730524,1773,5,24,Cymon,mainpiece,77220,2554,K036735.000,5,Cymon,452,David Garrick,11,Romance
37101,Drury Lane,17730524,1773,5,24,The Citizen,afterpiece,77221,31,K034431.000,2,The Citizen,486,Arthur Murphy,4,Farce
37102,Covent Garden,17730524,1773,5,24,The Merchant Of Venice,mainpiece,77223,878,A11954,,The Merchant of Venice,10,William Shakespeare,2,Comedy
37102,Covent Garden,17730524,1773,5,24,The Country Madcap,afterpiece,77224,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
37104,Drury Lane,17730525,1773,5,25,The Conscious Lovers,mainpiece,77229,1804,NULL,NULL,The Conscious Lovers,236,Richard Steele,2,Comedy
37104,Drury Lane,17730525,1773,5,25,The Author,afterpiece,77230,2437,NULL,NULL,The Author,465,Samuel Foote,4,Farce
37105,Covent Garden,17730525,1773,5,25,The Inconstant,mainpiece,77232,3469,NULL,NULL,The Inconstant,214,George Farquhar,NULL,NULL
37105,Covent Garden,17730525,1773,5,25,The Commissary,afterpiece,77233,495,NULL,NULL,The Commissary,465,Samuel Foote,2,Comedy
37107,Drury Lane,17730526,1773,5,26,King Lear,mainpiece,77238,1123,NULL,NULL,The History of King Lear,148,Nahum Tate,NULL,NULL
37107,Drury Lane,17730526,1773,5,26,The Wedding Ring,afterpiece,77239,2649,K047355.000,2,The Wedding Ring,538,Charles Dibdin,2,Comedy
37108,Covent Garden,17730526,1773,5,26,The Suspicious Husband,mainpiece,77241,2331,NULL,NULL,The Suspicious Husband,463,Benjamin Hoadly,2,Comedy
37108,Covent Garden,17730526,1773,5,26,Daphne and Amintor,afterpiece,77242,2540,NULL,NULL,Daphne and Amintor,501,Isaac Bickerstaffe,2,Comedy
37110,Drury Lane,17730527,1773,5,27,The Wonder,mainpiece,77248,1564,K032319.000,5,The Wonder: A Woman Keeps a Secret,222,Susanna Centlivre,2,Comedy
37110,Drury Lane,17730527,1773,5,27,Miss in Her Teens,afterpiece,77249,96,K120041.000,2,Miss in her Teens,452,David Garrick,2,Comedy
37111,Covent Garden,17730527,1773,5,27,The Stratagem,mainpiece,77251,1503,NULL,NULL,The Stratagem,214,George Farquhar,2,Comedy
37111,Covent Garden,17730527,1773,5,27,The Commissary,afterpiece,77252,495,NULL,NULL,The Commissary,465,Samuel Foote,2,Comedy
37113,Drury Lane,17730528,1773,5,28,Amphitryon,mainpiece,77255,1240,A36595,,"Amphitryon; or, The Two Sosias",53,John Dryden,2,Comedy
37113,Drury Lane,17730528,1773,5,28,The Citizen,afterpiece,77256,31,K034431.000,2,The Citizen,486,Arthur Murphy,4,Farce
37114,Covent Garden,17730528,1773,5,28,George Barnwell,mainpiece,77258,2040,NULL,NULL,"The Merchant; or, The True History of George Barnwell",400,George Lillo,13,Tragedy
37114,Covent Garden,17730528,1773,5,28,The Contrivances,afterpiece,77259,1578,K036466.000,0,"The Contrivances; or, More Ways Than One",275,Henry Carey,4,Farce
37117,Drury Lane,17730529,1773,5,29,None,mainpiece,77266,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
37119,Drury Lane,17730531,1773,5,31,Cymbeline,mainpiece,77268,1351,A11954,,Cymbeline,10,William Shakespeare,11,Romance
37119,Drury Lane,17730531,1773,5,31,The Register Office,afterpiece,77269,2492,K008041.000,2,The Register Office,494,Joseph Reed,2,Comedy
37120,Covent Garden,17730531,1773,5,31,She Stoops To Conquor,mainpiece,77272,2653,K020903.000,5,"She Stoops to Conquer; or, The Mistakes of a Night",520,Oliver Goldsmith,2,Comedy
37120,Covent Garden,17730531,1773,5,31,Harlequin Sorcerer,afterpiece,77273,2647,NULL,NULL,"The Pigmy Revels; or, Harlequin Foundling",537,Messinks,9,Pantomime
37122,Drury Lane,17730601,1773,6,1,The West Indian,mainpiece,77276,2618,K021253.000,5,The West Indian,528,Richard Cumberland,2,Comedy
37122,Drury Lane,17730601,1773,6,1,The Lyar,afterpiece,77277,2498,NULL,NULL,The Lyar,465,Samuel Foote,4,Farce
37124,Drury Lane,17730602,1773,6,2,The Beggar's Opera,mainpiece,77281,298,K016442.000,3,The Beggar's Opera,269,John Gay,2,Comedy
37124,Drury Lane,17730602,1773,6,2,A Trip to Scotland,afterpiece,77282,2600,NULL,NULL,A Trip to Scotland,473,William Whitehead,4,Farce
37209,Drury Lane,17730918,1773,9,18,The Beggar's Opera,mainpiece,77477,298,K016442.000,3,The Beggar's Opera,269,John Gay,2,Comedy
37209,Drury Lane,17730918,1773,9,18,High Life below Stairs,afterpiece,77478,316,K096840.000,2,High Life Below Stairs,509,James Townley,4,Farce
37211,Covent Garden,17730920,1773,9,20,The Busy Body,mainpiece,77483,1520,K009642.000,5,The Busie Body,222,Susanna Centlivre,2,Comedy
37211,Covent Garden,17730920,1773,9,20,The Devil to Pay,afterpiece,77484,2041,NULL,NULL,"The Devil to Pay; or, The Wives Metamorphos'd",391,Charles Coffey,1,Ballad Opera/Burletta/Opera
37212,Drury Lane,17730921,1773,9,21,Cymbeline,mainpiece,77485,1351,A11954,,Cymbeline,10,William Shakespeare,11,Romance
37212,Drury Lane,17730921,1773,9,21,The Elopement,afterpiece,77486,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
37213,Covent Garden,17730922,1773,9,22,King Henry VIII,mainpiece,77488,1012,A11954,,Henry VIII,10,William Shakespeare,NULL,NULL
37213,Covent Garden,17730922,1773,9,22,The Musical Lady,afterpiece,77489,185,NULL,NULL,The Musical Lady,497,"George Colman, the elder",4,Farce
37214,Drury Lane,17730923,1773,9,23,The West Indian,mainpiece,77490,2618,K021253.000,5,The West Indian,528,Richard Cumberland,2,Comedy
37214,Drury Lane,17730923,1773,9,23,The Elopement,afterpiece,77491,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
37215,Covent Garden,17730924,1773,9,24,The Clandestine Marriage,mainpiece,77492,184,K034449.000,,The Clandestine Marriage,452,David Garrick,2,Comedy
37215,Covent Garden,17730924,1773,9,24,Midas,afterpiece,77493,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
37216,Drury Lane,17730925,1773,9,25,The Gamesters,mainpiece,77494,2442,NULL,NULL,The Gamesters,452,David Garrick,2,Comedy
37216,Drury Lane,17730925,1773,9,25,The Pigmy Revels,afterpiece,77495,2647,NULL,NULL,"The Pigmy Revels; or, Harlequin Foundling",537,Messinks,9,Pantomime
37217,Covent Garden,17730927,1773,9,27,George Barnwell,mainpiece,77496,2040,NULL,NULL,"The Merchant; or, The True History of George Barnwell",400,George Lillo,13,Tragedy
37217,Covent Garden,17730927,1773,9,27,Midas,afterpiece,77497,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
37218,Drury Lane,17730928,1773,9,28,The Maid Of The Mill,mainpiece,77498,291,K039360.000,3,The Maid of the Mill,501,Isaac Bickerstaffe,2,Comedy
37218,Drury Lane,17730928,1773,9,28,The Elopement,afterpiece,77499,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
37219,Covent Garden,17730929,1773,9,29,Love In A Village,mainpiece,77501,2506,K002009.000,3,Love in a Village,501,Isaac Bickerstaffe,1,Ballad Opera/Burletta/Opera
37219,Covent Garden,17730929,1773,9,29,The Intriguing Chambermaid,afterpiece,77502,2122,NULL,NULL,The Intriguing Chambermaid ,382,Henry Fielding,4,Farce
37220,Drury Lane,17730930,1773,9,30,Tancred And Sigismunda,mainpiece,77504,2317,K046052.000,5,Tancred and Sigismunda,397,James Thomson,13,Tragedy
37220,Drury Lane,17730930,1773,9,30,The Wedding Ring,afterpiece,77505,2649,K047355.000,2,The Wedding Ring,538,Charles Dibdin,2,Comedy
37221,Drury Lane,17731001,1773,10,1,None,mainpiece,77507,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
37222,Covent Garden,17731001,1773,10,1,Love In A Village,mainpiece,77508,2506,K002009.000,3,Love in a Village,501,Isaac Bickerstaffe,1,Ballad Opera/Burletta/Opera
37222,Covent Garden,17731001,1773,10,1,The Upholsterer,afterpiece,77509,2451,K102914.000,2,The Upholsterer,486,Arthur Murphy,4,Farce
37223,Drury Lane,17731002,1773,10,2,Every Man In His Humour,mainpiece,77511,839,A04632,,Every Man In His Humour,16,Ben Jonson,2,Comedy
37223,Drury Lane,17731002,1773,10,2,Polly Honeycomb,afterpiece,77512,2482,NULL,NULL,Polly Honeycomb,497,"George Colman, the elder",4,Farce
37224,Covent Garden,17731004,1773,10,4,King Richard III,mainpiece,77514,1403,NULL,NULL,The Tragical History of King Richard III,198,Colley Cibber,NULL,NULL
37224,Covent Garden,17731004,1773,10,4,Midas,afterpiece,77515,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
37225,Drury Lane,17731005,1773,10,5,The Grecian Daughter,mainpiece,77516,2635,K010938.000,5,The Grecian Daughter,486,Arthur Murphy,13,Tragedy
37225,Drury Lane,17731005,1773,10,5,The Mayor of Garratt,afterpiece,77517,493,NULL,NULL,The Mayor of Garratt,465,Samuel Foote,2,Comedy
37226,Covent Garden,17731005,1773,10,5,The Merchant Of Venice,mainpiece,77518,878,A11954,,The Merchant of Venice,10,William Shakespeare,2,Comedy
37226,Covent Garden,17731005,1773,10,5,Love a-la-Mode,afterpiece,77519,2469,A60974,5,Love a-la-mode,462,Charles Macklin,2,Comedy
37227,Drury Lane,17731006,1773,10,6,Every Man In His Humour,mainpiece,77521,839,A04632,,Every Man In His Humour,16,Ben Jonson,2,Comedy
37227,Drury Lane,17731006,1773,10,6,The Lyar,afterpiece,77522,2498,NULL,NULL,The Lyar,465,Samuel Foote,4,Farce
37228,Covent Garden,17731006,1773,10,6,Rule A Wife And Have A Wife,mainpiece,77524,570,A00967,0,Rule a Wife and Have a Wife,5,John Fletcher,2,Comedy
37228,Covent Garden,17731006,1773,10,6,Harlequin Sorcerer,afterpiece,77525,2647,NULL,NULL,"The Pigmy Revels; or, Harlequin Foundling",537,Messinks,9,Pantomime
37229,Drury Lane,17731007,1773,10,7,The West Indian,mainpiece,77526,2618,K021253.000,5,The West Indian,528,Richard Cumberland,2,Comedy
37229,Drury Lane,17731007,1773,10,7,The Elopement,afterpiece,77527,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
37230,Covent Garden,17731007,1773,10,7,Love In A Village,mainpiece,77529,2506,K002009.000,3,Love in a Village,501,Isaac Bickerstaffe,1,Ballad Opera/Burletta/Opera
37230,Covent Garden,17731007,1773,10,7,Harlequin Sorcerer,afterpiece,77530,2647,NULL,NULL,"The Pigmy Revels; or, Harlequin Foundling",537,Messinks,9,Pantomime
37231,Drury Lane,17731008,1773,10,8,Zara,mainpiece,77532,2171,NULL,NULL,Zara ,258,Aaron Hill,13,Tragedy
37231,Drury Lane,17731008,1773,10,8,The Register Office,afterpiece,77533,2492,K008041.000,2,The Register Office,494,Joseph Reed,2,Comedy
37232,Covent Garden,17731008,1773,10,8,King Henry VIII,mainpiece,77534,1012,A11954,,Henry VIII,10,William Shakespeare,NULL,NULL
37232,Covent Garden,17731008,1773,10,8,Cross Purposes,afterpiece,77535,2644,K036679.000,2,Cross Purposes,536,William O'Brien,4,Farce
37233,Drury Lane,17731009,1773,10,9,Alfred,mainpiece,77536,2759,K030407.000,5,Alfred,493,John Home,13,Tragedy
37233,Drury Lane,17731009,1773,10,9,Miss in Her Teens,afterpiece,77537,96,K120041.000,2,Miss in her Teens,452,David Garrick,2,Comedy
37234,Covent Garden,17731009,1773,10,9,The Hypocrite,mainpiece,77538,830,NULL,NULL,The Hypocrite,82,Thomas Shadwell,NULL,NULL
37234,Covent Garden,17731009,1773,10,9,Midas,afterpiece,77539,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
37235,Drury Lane,17731011,1773,10,11,Alfred,mainpiece,77540,2759,K030407.000,5,Alfred,493,John Home,13,Tragedy
37235,Drury Lane,17731011,1773,10,11,Catharine and Petruchio,afterpiece,77541,2423,K033495.000,3,Catherine and Petruchio,452,David Garrick,4,Farce
37236,Covent Garden,17731011,1773,10,11,Jane Shore,mainpiece,77542,1562,NULL,NULL,The Tragedy of Jane Shore,230,Nicholas Rowe,13,Tragedy
37236,Covent Garden,17731011,1773,10,11,Harlequin Sorcerer,afterpiece,77543,2647,NULL,NULL,"The Pigmy Revels; or, Harlequin Foundling",537,Messinks,9,Pantomime
37237,Drury Lane,17731012,1773,10,12,Alfred,mainpiece,77544,2759,K030407.000,5,Alfred,493,John Home,13,Tragedy
37237,Drury Lane,17731012,1773,10,12,High Life below Stairs,afterpiece,77545,316,K096840.000,2,High Life Below Stairs,509,James Townley,4,Farce
37238,Covent Garden,17731012,1773,10,12,The Hypocrite,mainpiece,77546,830,NULL,NULL,The Hypocrite,82,Thomas Shadwell,NULL,NULL
37238,Covent Garden,17731012,1773,10,12,Midas,afterpiece,77547,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
37239,Drury Lane,17731013,1773,10,13,Alfred,mainpiece,77548,2759,K030407.000,5,Alfred,493,John Home,13,Tragedy
37239,Drury Lane,17731013,1773,10,13,A Trip to Scotland,afterpiece,77549,2600,NULL,NULL,A Trip to Scotland,473,William Whitehead,4,Farce
37240,Covent Garden,17731013,1773,10,13,Love In A Village,mainpiece,77550,2506,K002009.000,3,Love in a Village,501,Isaac Bickerstaffe,1,Ballad Opera/Burletta/Opera
37240,Covent Garden,17731013,1773,10,13,Cross Purposes,afterpiece,77551,2644,K036679.000,2,Cross Purposes,536,William O'Brien,4,Farce
37241,Drury Lane,17731014,1773,10,14,The Alchymist,mainpiece,77553,713,A04636,5,The Alchymist,16,Ben Jonson,NULL,NULL
37241,Drury Lane,17731014,1773,10,14,The Elopement,afterpiece,77554,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
37242,Covent Garden,17731014,1773,10,14,The Merchant Of Venice,mainpiece,77555,878,A11954,,The Merchant of Venice,10,William Shakespeare,2,Comedy
37242,Covent Garden,17731014,1773,10,14,Love a-la-Mode,afterpiece,77556,2469,A60974,5,Love a-la-mode,462,Charles Macklin,2,Comedy
37243,Drury Lane,17731015,1773,10,15,Alfred,mainpiece,77558,2759,K030407.000,5,Alfred,493,John Home,13,Tragedy
37243,Drury Lane,17731015,1773,10,15,The Mayor of Garratt,afterpiece,77559,493,NULL,NULL,The Mayor of Garratt,465,Samuel Foote,2,Comedy
37244,Covent Garden,17731015,1773,10,15,The West Indian,mainpiece,77560,2618,K021253.000,5,The West Indian,528,Richard Cumberland,2,Comedy
37244,Covent Garden,17731015,1773,10,15,Midas,afterpiece,77561,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
37245,Drury Lane,17731016,1773,10,16,Alfred,mainpiece,77562,2759,K030407.000,5,Alfred,493,John Home,13,Tragedy
37245,Drury Lane,17731016,1773,10,16,The Padlock,afterpiece,77563,68,K005732.000,2,The Padlock,501,Isaac Bickerstaffe,2,Comedy
37246,Covent Garden,17731016,1773,10,16,The West Indian,mainpiece,77564,2618,K021253.000,5,The West Indian,528,Richard Cumberland,2,Comedy
37246,Covent Garden,17731016,1773,10,16,Comus,afterpiece,77565,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
37247,Drury Lane,17731018,1773,10,18,Alfred,mainpiece,77566,2759,K030407.000,5,Alfred,493,John Home,13,Tragedy
37247,Drury Lane,17731018,1773,10,18,The Deuce is in Him,afterpiece,77567,2514,NULL,NULL,The Deuce is in Him,497,"George Colman, the elder",2,Comedy
37248,Covent Garden,17731018,1773,10,18,Hamlet,mainpiece,77568,460,NULL,NULL,Hamlet ,263,Apostolo Zeno,NULL,NULL
37248,Covent Garden,17731018,1773,10,18,Midas,afterpiece,77569,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
37249,Drury Lane,17731019,1773,10,19,Albumazar,mainpiece,77570,786,A13802,5,Albumazar,79,Thomas Tomkis,2,Comedy
37249,Drury Lane,17731019,1773,10,19,The Wedding Ring,afterpiece,77571,2649,K047355.000,2,The Wedding Ring,538,Charles Dibdin,2,Comedy
37250,Covent Garden,17731019,1773,10,19,The West Indian,mainpiece,77572,2618,K021253.000,5,The West Indian,528,Richard Cumberland,2,Comedy
37250,Covent Garden,17731019,1773,10,19,Comus,afterpiece,77573,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
37251,Drury Lane,17731020,1773,10,20,The Suspicious Husband,mainpiece,77574,2331,NULL,NULL,The Suspicious Husband,463,Benjamin Hoadly,2,Comedy
37251,Drury Lane,17731020,1773,10,20,The Elopement,afterpiece,77575,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
37252,Covent Garden,17731020,1773,10,20,The West Indian,mainpiece,77576,2618,K021253.000,5,The West Indian,528,Richard Cumberland,2,Comedy
37252,Covent Garden,17731020,1773,10,20,Comus,afterpiece,77577,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
37253,Drury Lane,17731021,1773,10,21,Albumazar,mainpiece,77578,786,A13802,5,Albumazar,79,Thomas Tomkis,2,Comedy
37253,Drury Lane,17731021,1773,10,21,The Pigmy Revels,afterpiece,77579,2647,NULL,NULL,"The Pigmy Revels; or, Harlequin Foundling",537,Messinks,9,Pantomime
37254,Covent Garden,17731021,1773,10,21,Elfrida,mainpiece,77580,467,NULL,NULL,Elfrida,789,Giovanni Paisiello,NULL,NULL
37254,Covent Garden,17731021,1773,10,21,Man and Wife,afterpiece,77581,2597,NULL,NULL,"Man and Wife; or, The Shakespeare Jubilee",null,ull],2,Comedy
37255,Drury Lane,17731022,1773,10,22,Rule A Wife And Have A Wife,mainpiece,77583,570,A00967,0,Rule a Wife and Have a Wife,5,John Fletcher,2,Comedy
37255,Drury Lane,17731022,1773,10,22,The Padlock,afterpiece,77584,68,K005732.000,2,The Padlock,501,Isaac Bickerstaffe,2,Comedy
37256,Covent Garden,17731022,1773,10,22,"She Stoops To Conquer; Or, The Mistakes Of A Night",mainpiece,77585,2653,K020903.000,5,"She Stoops to Conquer; or, The Mistakes of a Night",520,Oliver Goldsmith,2,Comedy
37256,Covent Garden,17731022,1773,10,22,The Commissary,afterpiece,77586,495,NULL,NULL,The Commissary,465,Samuel Foote,2,Comedy
