date,playTitle,authorName,originalTitle,originalAuthorName
1765-12-07,"De schipbreuk, of De lykstaetsie van Krispyn; kluchtspel","Elias, Jacob","Le naufrage, ou La pompe funèbre de Crispin","La Font, Joseph de"
1765-12-09,Het gewaande bloedverwantschap; blyspel,"Wandelaar, Jan",,
1765-12-09,Het huwelijk sluijten,"Bernagie, Pieter",,
1765-12-14,De woekeraar edelman; kluchtspel,"Japin, Jean","L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1765-12-14,Demophontes; treurspel,"Westerwijk, Gerard (Vertaler)",Demofoonte,"Metastasio, Pietro"
1765-12-16,"Sophonisba, treurspel","Haps, Pieter Willem van",,
1765-12-16,"Het bedurven huishouwen, kluchtspel","Krook, Enoch",,
1765-12-21,"Titus, treurspel","Nomsz, Johannes","Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1765-12-23,Gysbreght van Aemstel,"Vondel, Joost van den",,
1765-12-23,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1765-12-30,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1765-12-30,Gysbreght van Aemstel,"Vondel, Joost van den",,
1766-01-06,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1766-01-06,Gysbreght van Aemstel,"Vondel, Joost van den",,
1766-01-11,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1766-01-11,Gysbreght van Aemstel,"Vondel, Joost van den",,
1766-01-13,Gysbreght van Aemstel,"Vondel, Joost van den",,
1766-01-13,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1766-01-18,Heraklius. Treurspel [by F. Rijk],"Rijk, Frans","Heraclius, empereur d'Orient","Corneille, Pierre"
1766-01-18,De wanhébbelyke liefde. Kluchtspél,Nil Volentibus Arduum group,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1766-01-20,Gysbreght van Aemstel,"Vondel, Joost van den",,
1766-01-20,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1766-01-25,"Sesostris, koning van Egipte, treurspel","Mauricius, Johan Jacob",Amasis. Tragedie,"Lagrange Chancel, François Joseph de"
1766-01-25,"De vrijer in de kist, kluchtspel",Nil Volentibus Arduum group,Pekelharing,"Vos, Isaac"
1766-01-27,De ingebeelde zieke. Blyspél,Nil Volentibus Arduum group,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1766-01-27,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-01,Ifigenia. Treurspél [by Nil Volentibus Arduum group],Nil Volentibus Arduum group,Iphigénie,"Racine, Jean"
1766-02-01,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-03,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-03,"Astrate, koning van Tyrus","Buysero, Dirk","Astrate, roy de Tyr","Quinault, Philippe"
1766-02-08,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-08,Andromaché [by L. Meijer],Nil Volentibus Arduum group,Andromaque,"Racine, Jean"
1766-02-10,"Karel, erfprins van Spanje. Treurspel","Bidloo, Govert",,
1766-02-10,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-15,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-15,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-02-17,"Hester, of de verlossinge der joden. Treurspel [by F. Rijk]","Rijk, Frans","Esther, tragédie","Racine, Jean"
1766-02-17,"De gewaande advocaat, kluchtspel","Lacroix, Pieter de",L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1766-02-24,"Hester, of de verlossinge der joden. Treurspel [by F. Rijk]","Rijk, Frans","Esther, tragédie","Racine, Jean"
1766-02-24,De vermakelyke rouw,"Peys, Adriaen","Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1766-03-03,"Hester, of de verlossinge der joden. Treurspel [by F. Rijk]","Rijk, Frans","Esther, tragédie","Racine, Jean"
1766-03-03,De verlooren schildwacht. Kluchtspel,"Pluimer, Joan",,
1766-03-08,"Romulus, treurspel","Tijsens, Gijsbert","Romulus, tragedie","La Motte, Antoine Houdar de"
1766-03-10,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-03-10,Krispyn dragonder; kluchtspel,"Rijk, Frans","La Dragone ou Merlin dragon, comedie",Desmarres
1766-03-15,"De wedergevonden zoon, blyspel","Hartsen, Antoni","L'Enfant prodigue, comédie",Voltaire
1766-03-15,De huwelyken staat. Kluchtspél,"Bernagie, Pieter",,
1766-03-17,"Arminius, Beschermer der Duytsche Vryheid","Bernagie, Pieter",,
1766-03-17,Haat en nydt,"Ogier, Willem",,
1766-03-22,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van",,
1766-03-22,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-03-24,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-03-24,"'t Koffyhuis, kluchtspel","Hoeven, Willem van der",,
1766-03-29,"De stiefvaar, blijspel","Asselijn, Thomas",,
1766-03-29,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-04-01,Pefroen met 'et schaapshooft,"Vincent, Ysbrand","Lubin, ou le sot vange","Poisson, Raymond"
1766-04-01,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der",,
1766-04-03,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter",,
1766-04-03,Den grooten Bellizarius,"Grieck, Claude de","Le Bélisaire, tragédie","Rotrou, Jean"
1766-04-05,"Rodogune, prinsesse der Parthen [by F. Rijk]","Rijk, Frans","Rodogune, princesse des Parthes","Corneille, Pierre"
1766-04-05,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1766-04-07,"Orestes en Pylades, of Iphigenia in Tauris, treurspel","Bode, Matthias",Oreste et Pylade,"Lagrange Chancel, François Joseph de"
1766-04-07,"De stiefmoer, kluchtspel","Asselijn, Thomas",,
1766-04-10,"Het school voor de vrouwen, blyspel","Arents, Thomas",L'école des femmes,"Molière (ps. Poquelin, Jean Baptiste)"
1766-04-10,"De spilpenning, of Verkwistende vrouw, blijspel","Asselijn, Thomas",,
1766-04-12,Het huwelyk van Orondates en Statira. Treurspel [by Nil Volentibus Arduum group],Nil Volentibus Arduum group,Le mariage d'Oroondate et de Statire,"Magnon, Jean"
1766-04-12,De dwarsdrijfster. Kluchtig blijspel.,"Huybert van Kruiningen, Pieter Anthony de",L'esprit de contradiction,"Rivière-Dufresny, Charles"
1766-04-14,"Arlekyn Hulla, kluchtspel","Japin, Jean",Arlequin Hulla: comédie,"Romagnesi, Jean Antoine"
1766-04-14,Oratyn en Maskariljas of Den ontydigen Loskop,"Dullaart, Joan",L’Étourdi ou les Contretemps,"Molière (ps. Poquelin, Jean Baptiste)"
1766-04-17,"Arlekyn Hulla, kluchtspel","Japin, Jean",Arlequin Hulla: comédie,"Romagnesi, Jean Antoine"
1766-04-17,"Cato, of De ondergang der roomsche vryheid","Angelkot jr., Hermannus","Cato, a Tragedy","Addison, Joseph"
1766-04-19,"Agrippa, koning van Alba; anders, De gewaande Tiberinus. Treurspel [by Nil Volentibus Arduum group]",Nil Volentibus Arduum group,"Agrippa, roy d'Albe, ou le faux Tibérinus","Quinault, Philippe"
1766-04-19,"Arlekyn Hulla, kluchtspel","Japin, Jean",Arlequin Hulla: comédie,"Romagnesi, Jean Antoine"
1766-04-21,"Arlekyn Hulla, kluchtspel","Japin, Jean",Arlequin Hulla: comédie,"Romagnesi, Jean Antoine"
1766-04-21,De verhinderde wraak van Cajus Martius Coriolanus. Treurspel,"Bruin, Claas",Coriolan: tragedie,"Abeille, Gaspard"
1766-04-24,"Arzases, of 't Edelmoedig verraad, treurspel","Huydecoper, Balthasar",,
1766-04-24,"Arlekyn Hulla, kluchtspel","Japin, Jean",Arlequin Hulla: comédie,"Romagnesi, Jean Antoine"
1766-04-28,"Arlekyn Hulla, kluchtspel","Japin, Jean",Arlequin Hulla: comédie,"Romagnesi, Jean Antoine"
1766-04-28,De gekroonde na haar dood. Treurspel,"Heulen, Christiaan van",Reinar después de morir,"Vélez de Guevara, Luis"
1766-05-01,Cinna. Treurspel,Nil Volentibus Arduum group,Cinna,"Corneille, Pierre"
1766-05-01,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van",,
1766-05-05,"Veranderlyk geval, of Stantvastige liefde","Baroces, Jacob",Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1766-05-05,"Het bedurven huishouwen, kluchtspel","Krook, Enoch",,
1766-05-10,"Het hofstee leeven, kluchtspel","Wit (de jonge), Abraham de",La maison de campagne,"Dancourt, Florent Carton"
1766-05-10,"Sesostris, koning van Egipte, treurspel","Mauricius, Johan Jacob",Amasis. Tragedie,"Lagrange Chancel, François Joseph de"
1766-05-12,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de",,
1766-05-12,Het onbesturven' weeuwtje. Kluchtig blijspel,"Huybert van Kruiningen, Pieter Anthony de",Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1766-05-17,"Don Louis de Vargas, of Edelmoedige wraek","Heynck, Dirk Pietersz",El tejedor de Segovia,"Ruiz de Alarcón y Mendoza, Juan"
1766-05-17,De woekeraar edelman; kluchtspel,"Japin, Jean","L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1766-08-11,Warenar,"Coster, Samuel",Aulularia,"Plautus, T. Maccius"
1766-08-11,"Hypermnestra, treurspel","Adriaansz, A.","Hypermnestre, tragédie","Lemierre, Antoine Marin"
1766-08-14,"De meid juffrouw, kluchtspél","Lacroix, Pieter de",,
1766-08-14,De dood van de graaven Egmond en Hoorne. Treurspel,"Asselijn, Thomas",,
1766-08-16,"Polyxena, treurspel [by M. Bode]","Bode, Matthias",Polyxène,"La Fosse, Antoine de"
1766-08-16,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter",,
1766-08-18,"Lubbert Lubbertze, of, de geadelde boer. Blyspel","Lacroix, Pieter de",George Dandin,"Molière (ps. Poquelin, Jean Baptiste)"
1766-08-18,"Kluchtspel van het gedwongen houwelyck, of mariage forcè.","Pels, Andries",Le Mariage forcé,"Molière (ps. Poquelin, Jean Baptiste)"
1766-08-21,"Krispyn filozoof, blyspél","Styl, Simon",,
1766-08-21,"De getrouwde philosooph, of De beschaamde echtgenoot; blyspel","Hooff, Nicolaas Willem op den","Le philosophe marié, ou Le mary honteux de l'être. Comédie","Destouches, (ps. Philippe Néricault)"
1766-08-23,Het onbesturven' weeuwtje. Kluchtig blijspel,"Huybert van Kruiningen, Pieter Anthony de",Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1766-08-23,"Ferdinand Cortez, overwinnaar van Mexico; treurspel","Nomsz, Johannes","Fernand Cortez, tragédie","Piron, Alexis"
1766-08-25,"De spilpenning, of Verkwistende vrouw, blijspel","Asselijn, Thomas",,
1766-08-25,De nieuwe waereld; blijspel,"Hooff, Nicolaas Willem op den","Le nouveau monde, comédie","Pellegrin, Simon Joseph"
1766-08-28,De nieuwe waereld; blijspel,"Hooff, Nicolaas Willem op den","Le nouveau monde, comédie","Pellegrin, Simon Joseph"
1766-08-28,De aerdige bedriegeryen van Schapin,"Buysero, Dirk",Les fourberies de Scapin,"Molière (ps. Poquelin, Jean Baptiste)"
1766-09-01,De nieuwe waereld; blijspel,"Hooff, Nicolaas Willem op den","Le nouveau monde, comédie","Pellegrin, Simon Joseph"
1766-09-01,Haat en nydt,"Ogier, Willem",,
1766-09-04,De dwarsdrijfster. Kluchtig blijspel.,"Huybert van Kruiningen, Pieter Anthony de",L'esprit de contradiction,"Rivière-Dufresny, Charles"
1766-09-04,Cleomenes. Treurspel,"Lingelbach, David",,
1766-09-08,"Beslikte Swaantje, en drooge Fobert; of De boere rechtbank","Alewyn, Abraham",,
1766-09-08,"De Puiterveense helleveeg, of Beslikte Swaantje aan de tap","Alewyn, Abraham",,
1766-09-11,"De listige vryster, óf De verschalkte voogd; blyspél","Vincent, Ysbrand",L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1766-09-11,"Arminius, Beschermer der Duytsche Vryheid","Bernagie, Pieter",,
1766-09-13,"Childerik, treurspel","Neufville, Christina Leonora de",Childeric,"Morand, Pierre de"
1766-09-13,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter",,
1766-09-15,"Democritus, of de verliefde filosoof","Elvervelt, Henrik van",Démocrite,"Regnard, Jean François"
1766-09-15,"Fielebout, óf De dókter tégens dank, kluchtig blyspél",Nil Volentibus Arduum group,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1766-09-18,"De gewaande advocaat, kluchtspel","Lacroix, Pieter de",L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1766-09-18,"Cato, of De ondergang der roomsche vryheid","Angelkot jr., Hermannus","Cato, a Tragedy","Addison, Joseph"
1766-09-20,"Titus, treurspel","Nomsz, Johannes","Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1766-09-20,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van",,
1766-09-22,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen",,
1766-09-22,Vechter. Kluchtspel,"Angelkot, Hermannus",,
1766-09-23,"Veranderlyk geval, of Stantvastige liefde","Baroces, Jacob",Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1766-09-23,Bedrogen lichtmis,"Mol, Johannes de (incorrectly: Jacob)",,
1766-09-24,"Spaensche heidin, a.k.a. Het leven van Konstance [by Matt. Tengnagel]","Tengnagel, Mattheus Gansneb",La gitanilla de Madrid,"Cervantes y Saavedra, Miguel de"
1766-09-24,De Schermerhornsche vrijstermarkt,"Schroder, Johannes",,
1766-09-25,De verlooren schildwacht. Kluchtspel,"Pluimer, Joan",,
1766-09-25,De gekroonde na haar dood. Treurspel,"Heulen, Christiaan van",Reinar después de morir,"Vélez de Guevara, Luis"
1766-09-26,"De burgerlyke edelman, blyspel","Maas, Hendr. (Toneelvertaler)",Le bourgeois gentilhomme,"Molière (ps. Poquelin, Jean Baptiste)"
1766-09-26,De Vryer-zieke Vrijster of 't huwelik van niet,"Leeuw, Adriaan Bastiaansz de",Le mariage de rien,"Montfleury, Antoine Jacob"
1766-09-27,"Krispyn, medevryer van zyn heer. Kluchtspel","Koenerding, Johannes Andreas",Crispin rival de son maître,"Lesage, Alain René"
1766-09-27,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-09-29,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter",,
1766-09-29,"Jan Klaaz. of gewaande dienstmaagt, blijspel","Asselijn, Thomas",,
1766-09-30,Broershert,"Leeuw, Adriaan Bastiaansz de",,
1766-09-30,Den grooten Bellizarius,"Grieck, Claude de","Le Bélisaire, tragédie","Rotrou, Jean"
1766-10-01,"De vryer kamenier, en de knecht minnemoer, of De gelukte liefdelist. Kluchtspel","Broek, Lambertus van den",,
1766-10-01,"De dood van Willem den Eersten, prins van Oranje","Bruin, Claas",,
1766-10-02,De vermakelyke rouw,"Peys, Adriaen","Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1766-10-02,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der",,
1766-10-03,Beleg en ontset der stadt Leyden,"Bondt, Reinier de",,
1766-10-04,Beleg en ontset der stadt Leyden,"Bondt, Reinier de",,
1766-10-06,Beleg en ontset der stadt Leyden,"Bondt, Reinier de",,
1766-10-07,Beleg en ontset der stadt Leyden,"Bondt, Reinier de",,
1766-10-08,Beleg en ontset der stadt Leyden,"Bondt, Reinier de",,
1766-10-09,Beleg en ontset der stadt Leyden,"Bondt, Reinier de",,
1766-10-11,Andromaché [by L. Meijer],Nil Volentibus Arduum group,Andromaque,"Racine, Jean"
1766-10-11,De huwelyken staat. Kluchtspél,"Bernagie, Pieter",,
1766-10-13,Beleg en ontset der stadt Leyden,"Bondt, Reinier de",,
1766-10-16,Beleg en ontset der stadt Leyden,"Bondt, Reinier de",,
1766-10-18,De ontdekte schyndeugd; blyspel,"Lingelbach, David",,
1766-10-18,"De glorieus, of De vernederde hoogmoed; tooneelspel","Elvervelt, Henrik van","Le Glorieux, comédie","Destouches, (ps. Philippe Néricault)"
1766-10-20,Beleg en ontset der stadt Leyden,"Bondt, Reinier de",,
1766-10-27,Het studenteleven a.k.a. Het Franeker studentenleeven,"Bernagie, Pieter",,
1766-10-27,"De triomph van de voorleden, tegenwoordige, en toekomende tyden, blyspelen; met derzelver divertissementen","Le Roy, Bernard","Le triomph du temps, comédie","Le Grand, Marc Antoine"
1766-11-03,"De verwarde jalousy, bly-spel","Focquenbroch, Willem Godschalk van","Sganarelle, ou le cocu imaginaire","Molière (ps. Poquelin, Jean Baptiste)"
1766-11-03,"De triomph van de voorleden, tegenwoordige, en toekomende tyden, blyspelen; met derzelver divertissementen","Le Roy, Bernard","Le triomph du temps, comédie","Le Grand, Marc Antoine"
1766-11-08,"Krispyn, medicyn","Lacroix, Pieter de",Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1766-11-08,"De Heracliden, treurspel","Lutkeman, Jacob","Les Héraclides, tragédie","Marmontel, Jean François"
1766-11-10,Wagt me voor dat laantje; kluchtspel,"Elger, Willem den",Attendez-moi sous l'orme,"Regnard, Jean François"
1766-11-10,De beklaaglyke dwang,"Vos, Isaac",La fuerza lastimosa,"Lope de Vega y Carpio, Félix"
1766-11-15,"Pyrrhus, treurspel","Feitama, Sybrand","Pyrrhus, tragedie","Crébillon, Prosper Jolyot de"
1766-11-15,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1766-11-17,"De meid, kaptein, schutter en tamboer, kluchtspel","Dulken, Gerrit van",,
1766-11-17,"De malle wédding óf Gierige Geeraard, blyspél [by Nil Volentibus Arduum group]",Nil Volentibus Arduum group,"La folle gageure, ou Les divertissemens de la comtesse de Pembroc","Le Métel de Boisrobert, François"
1766-11-22,"Elektra, treurspel [by Malfait]","Malfait (de jonge), Philip",Électre,"Crébillon, Prosper Jolyot de"
1766-11-22,Krispyn dragonder; kluchtspel,"Rijk, Frans","La Dragone ou Merlin dragon, comedie",Desmarres
1766-11-24,De verduytste Cid. Bly-eindend treurspel,"Heemskerk, Johan van",Le Cid. Tragi-comedie.,"Corneille, Pierre"
1766-11-24,"Het bedurven huishouwen, kluchtspel","Krook, Enoch",,
1766-11-29,Heraklius. Treurspel [by F. Rijk],"Rijk, Frans","Heraclius, empereur d'Orient","Corneille, Pierre"
1766-11-29,"De triomph van de voorleden, tegenwoordige, en toekomende tyden, blyspelen; met derzelver divertissementen","Le Roy, Bernard","Le triomph du temps, comédie","Le Grand, Marc Antoine"
1766-12-01,De dobbelaar; blyspel [by F. Rijk],"Rijk, Frans",Le joueur,"Regnard, Jean François"
1766-12-01,"Philippyn, mr. koppelaar; blyspel.","Alewyn, Abraham",,
1766-12-06,"Agrippa, koning van Alba; anders, De gewaande Tiberinus. Treurspel [by Nil Volentibus Arduum group]",Nil Volentibus Arduum group,"Agrippa, roy d'Albe, ou le faux Tibérinus","Quinault, Philippe"
1766-12-06,"De gewaande heidin, of De bedrogen gelukzoeker; kluchtspel","Elvervelt, Henrik van",,
1766-12-08,"Don Louis de Vargas, of Edelmoedige wraek","Heynck, Dirk Pietersz",El tejedor de Segovia,"Ruiz de Alarcón y Mendoza, Juan"
1766-12-08,Pefroen met 'et schaapshooft,"Vincent, Ysbrand","Lubin, ou le sot vange","Poisson, Raymond"
1766-12-13,"De geschaakte bruid, of de verliefde reizegers; blijspel","Rijndorp, Jacob van","Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1766-12-13,"Hypermnestra, treurspel","Adriaansz, A.","Hypermnestre, tragédie","Lemierre, Antoine Marin"
1766-12-15,De Amerikaan; blyspel,"Elvervelt, Henrik van",Arlequin Sauvage,"La Font, Joseph de"
1766-12-15,"Krelis Louwen, of Alexander de Groote op het poëetemaal","Langendijk, Pieter",,
1766-12-20,"Blindemannetje, kluchtspel","Coningh, T. de",Colin maillard,"Dancourt, Florent Carton"
1766-12-20,"Brutus, treurspel [by Feitama]","Feitama, Sybrand","Le Brutus, tragédie",Voltaire
1766-12-22,Gysbreght van Aemstel,"Vondel, Joost van den",,
1766-12-22,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1766-12-29,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1766-12-29,Gysbreght van Aemstel,"Vondel, Joost van den",,
1767-01-05,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1767-01-05,Gysbreght van Aemstel,"Vondel, Joost van den",,
1767-01-10,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1767-01-10,Gysbreght van Aemstel,"Vondel, Joost van den",,
1767-01-12,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
