year,date,title,author
1752,1752-09-25,"De dood van sultan Selim, Turksen keizer; treurspel","Hoeven, Willem van der"
1752,1752-09-26,El palacio confuso,"Lope de Vega y Carpio, Félix"
1752,1752-09-26,El palacio confuso,"Mira de Amescua, Antonio"
1752,1752-09-26,El palacio confuso,"Lope de Vega y Carpio, Félix"
1752,1752-09-26,El palacio confuso,"Mira de Amescua, Antonio"
1752,1752-09-27,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1752,1752-09-28,"Karel de Stoute, hartog van Bourgondie","Verhoek, Pieter"
1752,1752-09-29,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1752,1752-09-30,Iphigénie,"Racine, Jean"
1752,1752-10-02,"Le grand Tamerlan et Bajazet, tragedie","Magnon, Jean"
1752,1752-10-02,La nueva ira de Dios y Tamerlán de Persia,"Vélez de Guevara, Luis"
1752,1752-10-03,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1752,1752-10-04,El mayor encanto amor,"Calderón de la Barca, Pedro"
1752,1752-10-04,"Ulysses in ’t eylandt van Circe, oft, geen grooter toovery als liefde. Hofspel","Grieck, Claude de"
1752,1752-10-04,El mayor encanto amor,"Calderón de la Barca, Pedro"
1752,1752-10-04,"Ulysses in ’t eylandt van Circe, oft, geen grooter toovery als liefde. Hofspel","Grieck, Claude de"
1752,1752-10-05,La vida es sueño,"Calderón de la Barca, Pedro"
1752,1752-10-07,"Arzases, of 't Edelmoedig verraad, treurspel","Huydecoper, Balthasar"
1752,1752-10-09,"Genevieve, ou l'Innocence reconnue","d'Aure, Francois"
1752,1752-10-12,"Karel, erfprins van Spanje. Treurspel","Bidloo, Govert"
1752,1752-10-14,Phedre et Hyppolite. Tragedie,"Racine, Jean"
1752,1752-10-16,Le bourgeois gentilhomme,"Molière (ps. Poquelin, Jean Baptiste)"
1752,1752-10-19,Reinar después de morir,"Vélez de Guevara, Luis"
1752,1752-10-21,"Cato, a Tragedy","Addison, Joseph"
1752,1752-10-21,"Cato, a Tragedy","Addison, Joseph"
1752,1752-10-23,"Sophonisba, treurspel","Haps, Pieter Willem van"
1752,1752-10-30,"Le Brutus, tragédie",Voltaire
1752,1752-11-06,"Aarnout en Adolf van Egmond, hertogen van Gelder. Treurspel","Bruin, Claas"
1752,1752-11-11,"Agrippa, roy d'Albe, ou le faux Tibérinus","Quinault, Philippe"
1752,1752-11-13,Arlequin Sauvage,"La Font, Joseph de"
1752,1752-11-13,Arlequin Sauvage,"Delisle de La Drevetière, Louis François"
1752,1752-11-18,"Le Brutus, tragédie",Voltaire
1752,1752-11-20,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1752,1752-11-25,De Mode,"Bernagie, Pieter"
1752,1752-11-27,Coriolan: tragedie,"Abeille, Gaspard"
1752,1752-12-02,Childeric,"Morand, Pierre de"
1752,1752-12-04,Menaechmi,"Plautus, T. Maccius"
1752,1752-12-04,Menaechmi,"Plautus, T. Maccius"
1752,1752-12-09,Admetus en Alcestis,"Nuyts, Pieter"
1752,1752-12-11,l'Esprit follet,"Le Métel d'Ouville, Antoine"
1752,1752-12-11,La dama duende,"Calderón de la Barca, Pedro"
1752,1752-12-11,l'Esprit follet,"Le Métel d'Ouville, Antoine"
1752,1752-12-11,La dama duende,"Calderón de la Barca, Pedro"
1752,1752-12-16,Cleomenes. Treurspel,"Lingelbach, David"
1752,1752-12-18,Het wederzyds huwelyks bedrog. Blyspél,"Langendijk, Pieter"
1752,1752-12-23,Gysbreght van Aemstel,"Vondel, Joost van den"
1752,1752-12-23,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1752,1752-12-23,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1752,1753-01-01,Gysbreght van Aemstel,"Vondel, Joost van den"
1752,1753-01-01,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1752,1753-01-01,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1753,1753-01-08,Gysbreght van Aemstel,"Vondel, Joost van den"
1753,1753-01-08,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1753,1753-01-08,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1753,1753-01-13,Gysbreght van Aemstel,"Vondel, Joost van den"
1753,1753-01-13,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1753,1753-01-13,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1753,1753-01-15,Gysbreght van Aemstel,"Vondel, Joost van den"
1753,1753-01-15,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1753,1753-01-15,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1753,1753-01-20,Gysbreght van Aemstel,"Vondel, Joost van den"
1753,1753-01-20,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1753,1753-01-20,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1753,1753-01-22,"Horace, tragédie","Corneille, Pierre"
1753,1753-01-27,"Horace, tragédie","Corneille, Pierre"
1753,1753-01-29,"Arminius, Beschermer der Duytsche Vryheid","Bernagie, Pieter"
1753,1753-02-03,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de"
1753,1753-02-05,L'école des femmes,"Molière (ps. Poquelin, Jean Baptiste)"
1753,1753-02-10,"Thamas Koelikan, of De verovering van het Mogolsche ryk; treurspel","Steenwijk, Frans van"
1753,1753-02-12,Reinar después de morir,"Vélez de Guevara, Luis"
1753,1753-02-17,"Cornélie, mère des Gracques. Tragédie","Barbier, Marie-Anne"
1753,1753-02-19,Le Cid. Tragi-comedie.,"Corneille, Pierre"
1753,1753-02-26,"Jodelet, ou le Maitre valet","Scarron, Paul"
1753,1753-03-05,La fille capitaine,"Montfleury, Antoine Jacob"
1753,1753-03-05,La fille capitaine,"Montfleury, Antoine Jacob"
1753,1753-03-10,"Le Brutus, tragédie",Voltaire
1753,1753-03-12,"Esther, tragédie","Racine, Jean"
1753,1753-03-17,"Esther, tragédie","Racine, Jean"
1753,1753-03-19,"Esther, tragédie","Racine, Jean"
1753,1753-03-21,"Esther, tragédie","Racine, Jean"
1753,1753-03-26,L'école des femmes,"Molière (ps. Poquelin, Jean Baptiste)"
1753,1753-03-31,Oreste et Pylade,"Lagrange Chancel, François Joseph de"
1753,1753-04-02,"Amphitryon, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1753,1753-04-05,Amasis. Tragedie,"Lagrange Chancel, François Joseph de"
1753,1753-04-07,Sémiramis,"Poisson, Madeleine Angélique (dame Gabriel de Gomez )"
1753,1753-04-09,Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1753,1753-04-09,Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1753,1753-04-12,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1753,1753-04-14,"Sémiramis, tragédie","Crébillon, Prosper Jolyot de"
1753,1753-04-16,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen"
1753,1753-04-19,"Britannicus, tragédie","Racine, Jean"
1753,1753-04-21,"Astrate, roy de Tyr","Quinault, Philippe"
1753,1753-04-24,A lo que obligan los celos,"Enríquez Gómez, Antonio"
1753,1753-04-26,"Konradyn, koning van Napels en Siciliën. Treurspel","Smids, Ludolph"
1753,1753-04-30,"Le geolier de soy-mesme, ou Jodelet prince","Corneille, Thomas"
1753,1753-05-03,Le légataire universel,"Regnard, Jean François"
1753,1753-08-06,Joan Galeasso: dwingeland van Milanen; treurspel,"Arents, Thomas"
1753,1753-08-09,Idomenée,"Crébillon, Prosper Jolyot de"
1753,1753-08-11,Agamemnon. Tragedie,"Boyer, Claude"
1753,1753-08-13,"Jodelet, ou le Maitre valet","Scarron, Paul"
1753,1753-08-16,Manlius Capitolinus; tragédie,"La Fosse, Antoine de"
1753,1753-08-18,Le mariage d'Oroondate et de Statire,"Magnon, Jean"
1753,1753-08-18,Le mariage d'Oroondate et de Statire,"Magnon, Jean"
1753,1753-08-20,La fille capitaine,"Montfleury, Antoine Jacob"
1753,1753-08-20,La fille capitaine,"Montfleury, Antoine Jacob"
1753,1753-08-23,La mort de César,"Barbier, Marie-Anne"
1753,1753-08-27,"De dood van Johan en Garcias, of De onzydige regtspleeging van Cosmos de Medicis, groothertog van Toscanen. Treurspel","Bruin, Claas"
1753,1753-08-30,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1753,1753-09-03,La fuerza lastimosa,"Lope de Vega y Carpio, Félix"
1753,1753-09-03,La fuerza lastimosa,"Lope de Vega y Carpio, Félix"
1753,1753-09-06,La mort de César,"Barbier, Marie-Anne"
1753,1753-09-08,Artemines. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1753,1753-09-10,Menaechmi,"Plautus, T. Maccius"
1753,1753-09-10,Menaechmi,"Plautus, T. Maccius"
1753,1753-09-13,"Athénaïs, tragédie","Lagrange Chancel, François Joseph de"
1753,1753-09-15,"Constantinus de Groote, Eerste Christen' Keiser. Treurspel","Bernagie, Pieter"
1753,1753-09-17,"La folle gageure, ou Les divertissemens de la comtesse de Pembroc","Le Métel de Boisrobert, François"
1753,1753-09-20,"Attila, Roy des Huns","Corneille, Pierre"
1753,1753-09-22,"Achilles, treurspel","Huydecoper, Balthasar"
1753,1753-09-24,Reinout in het betoverde hof; zynde het gevolg van Armida,"Pluimer, Joan"
1753,1753-09-25,Reinar después de morir,"Vélez de Guevara, Luis"
1753,1753-09-26,"Genevieve, ou l'Innocence reconnue","d'Aure, Francois"
1753,1753-09-27,De dood van de graaven Egmond en Hoorne. Treurspel,"Asselijn, Thomas"
1753,1753-09-28,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1753,1753-09-29,Iphigénie,"Racine, Jean"
1753,1753-10-01,La gitanilla de Madrid,"Cervantes y Saavedra, Miguel de"
1753,1753-10-02,Beleg en ontset der stadt Leyden,"Bondt, Reinier de"
1753,1753-10-03,Beleg en ontset der stadt Leyden,"Bondt, Reinier de"
1753,1753-10-04,Beleg en ontset der stadt Leyden,"Bondt, Reinier de"
1753,1753-10-06,Beleg en ontset der stadt Leyden,"Bondt, Reinier de"
1753,1753-10-08,Beleg en ontset der stadt Leyden,"Bondt, Reinier de"
1753,1753-10-11,Beleg en ontset der stadt Leyden,"Bondt, Reinier de"
1753,1753-10-13,Andromaque,"Racine, Jean"
1753,1753-10-13,Andromaque,"Racine, Jean"
1753,1753-10-15,"The Spanish Tragedie, Containing the lamentable end of Don Horatio, and Bel-imperia: with the pittifull death of olde Hieronimo","Kyd, Thomas"
1753,1753-10-18,Électre,"Crébillon, Prosper Jolyot de"
1753,1753-10-20,"Arzases, of 't Edelmoedig verraad, treurspel","Huydecoper, Balthasar"
1753,1753-10-22,"Dom Cesar d'Avalos, comédie","Corneille, Thomas"
1753,1753-10-29,"Arminius, Beschermer der Duytsche Vryheid","Bernagie, Pieter"
1753,1753-11-05,"Antipater, of De dood van Alexander en Aristobulus. Treurspel","Heems, Abraham"
1753,1753-11-10,"Aben Saïd, empereur des Mogols, tragédie","Le Blanc, Jean Bernard"
1753,1753-11-12,"Karel, erfprins van Spanje. Treurspel","Bidloo, Govert"
1753,1753-11-17,Oreste et Pylade,"Lagrange Chancel, François Joseph de"
1753,1753-11-19,Démocrite,"Regnard, Jean François"
1753,1753-11-24,Polyxène,"La Fosse, Antoine de"
1753,1753-11-26,Le Cid. Tragi-comedie.,"Corneille, Pierre"
1753,1753-12-01,"Oedipe, tragedie","Corneille, Pierre"
1753,1753-12-03,Arlequin Sauvage,"La Font, Joseph de"
1753,1753-12-03,Arlequin Sauvage,"Delisle de La Drevetière, Louis François"
1753,1753-12-08,Eneas en Turnus; treurspel,"Rotgans, Lukas"
1753,1753-12-10,"Karel de Stoute, hartog van Bourgondie","Verhoek, Pieter"
1753,1753-12-15,"Horace, tragédie","Corneille, Pierre"
1753,1753-12-17,L'Avare ou l’École du mensonge,"Molière (ps. Poquelin, Jean Baptiste)"
1753,1753-12-22,Cinna,"Corneille, Pierre"
1753,1753-12-24,Gysbreght van Aemstel,"Vondel, Joost van den"
1753,1753-12-24,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1753,1753-12-24,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1753,1753-12-31,Gysbreght van Aemstel,"Vondel, Joost van den"
1753,1753-12-31,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1753,1753-12-31,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1754,1754-01-05,Gysbreght van Aemstel,"Vondel, Joost van den"
1754,1754-01-05,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1754,1754-01-05,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1754,1754-01-12,Gysbreght van Aemstel,"Vondel, Joost van den"
1754,1754-01-12,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1754,1754-01-12,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1754,1754-01-14,Gysbreght van Aemstel,"Vondel, Joost van den"
1754,1754-01-14,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1754,1754-01-14,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1754,1754-01-19,"Rhadamiste et Zénobie, tragédie","Crébillon, Prosper Jolyot de"
1754,1754-01-21,"Ada, gravin van Holland en Zeeland; treurspel","Steenwijk, Frans van"
1754,1754-01-26,"Ada, gravin van Holland en Zeeland; treurspel","Steenwijk, Frans van"
1754,1754-01-28,"Ada, gravin van Holland en Zeeland; treurspel","Steenwijk, Frans van"
1754,1754-02-02,"Ada, gravin van Holland en Zeeland; treurspel","Steenwijk, Frans van"
1754,1754-02-04,Le joueur,"Regnard, Jean François"
1754,1754-02-09,L'Avare ou l’École du mensonge,"Molière (ps. Poquelin, Jean Baptiste)"
1754,1754-02-11,Coriolan: tragedie,"Abeille, Gaspard"
1754,1754-02-16,Childeric,"Morand, Pierre de"
1754,1754-02-18,Spiegel van edelmoedige vriendschap. Treurspel,"Bruin, Claas"
1754,1754-02-25,"Aarnout en Adolf van Egmond, hertogen van Gelder. Treurspel","Bruin, Claas"
1754,1754-03-04,Le Distrait,"Regnard, Jean François"
1754,1754-03-09,Sertorius,"Corneille, Pierre"
1754,1754-03-11,"Sophonisba, treurspel","Haps, Pieter Willem van"
1754,1754-03-16,"Cato, a Tragedy","Addison, Joseph"
1754,1754-03-16,"Cato, a Tragedy","Addison, Joseph"
1754,1754-03-18,l'Esprit follet,"Le Métel d'Ouville, Antoine"
1754,1754-03-18,La dama duende,"Calderón de la Barca, Pedro"
1754,1754-03-18,l'Esprit follet,"Le Métel d'Ouville, Antoine"
1754,1754-03-18,La dama duende,"Calderón de la Barca, Pedro"
1754,1754-03-23,"Romulus, tragedie","La Motte, Antoine Houdar de"
1754,1754-03-25,"Le philosophe marié, ou Le mary honteux de l'être. Comédie","Destouches, (ps. Philippe Néricault)"
1754,1754-03-30,La mort de César,"Barbier, Marie-Anne"
1754,1754-04-01,Le Grondeur,"Palaprat, Jean"
1754,1754-04-01,Le Grondeur,"Brueys, David Augustin de"
1754,1754-04-04,"Sabinus et Éponine, tragédie","Richer, Henri"
1754,1754-04-06,"Heraclius, empereur d'Orient","Corneille, Pierre"
1754,1754-04-08,Het wederzyds huwelyks bedrog. Blyspél,"Langendijk, Pieter"
1754,1754-04-11,Le Grondeur,"Palaprat, Jean"
1754,1754-04-11,Le Grondeur,"Brueys, David Augustin de"
1754,1754-04-13,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1754,1754-04-16,Reinar después de morir,"Vélez de Guevara, Luis"
1754,1754-04-18,"Konradyn, koning van Napels en Siciliën. Treurspel","Smids, Ludolph"
1754,1754-04-20,"Agrippa, roy d'Albe, ou le faux Tibérinus","Quinault, Philippe"
1754,1754-04-22,De dood van de graaven Egmond en Hoorne. Treurspel,"Asselijn, Thomas"
1754,1754-04-25,La Mariamne,Tristan L'Hermite
1754,1754-04-29,"L'Embarras des richesses, comédie","Allainval, Léonor Jean Christine Soulas d'"
1754,1754-04-29,"Krispyn filozoof, blyspél","Styl, Simon"
1754,1754-12-09,"Pyrrhus, tragedie","Crébillon, Prosper Jolyot de"
1754,1754-12-14,"Pyrrhus, tragedie","Crébillon, Prosper Jolyot de"
1755,1755-02-08,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1755,1755-02-10,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1755,1755-02-15,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1755,1755-02-17,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1755,1755-02-24,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1755,1755-05-10,"Pyrrhus, tragedie","Crébillon, Prosper Jolyot de"
1755,1755-11-17,"Stilicon, tragédie","Corneille, Thomas"
1755,1755-11-22,"Stilicon, tragédie","Corneille, Thomas"
1755,1755-11-24,"Stilicon, tragédie","Corneille, Thomas"
1755,1755-12-15,"Aristomène, tragédie","Marmontel, Jean François"
1755,1755-12-20,"Aristomène, tragédie","Marmontel, Jean François"
1755,1755-12-22,"Aristomène, tragédie","Marmontel, Jean François"
1756,1756-01-05,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1756,1756-01-05,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1756,1756-02-14,"Het feest der liefde; hardersspel, in muziek","Marre, Jan de"
1756,1756-03-15,"Pertharite, tragédie","Corneille, Pierre"
1756,1756-03-22,"Pertharite, tragédie","Corneille, Pierre"
1756,1756-04-26,"Mustapha en Zeanger, treurspel","Brandt, Christoffel"
1756,1756-09-16,"Le Brutus, tragédie",Voltaire
1756,1756-09-18,"Le Brutus, tragédie",Voltaire
1756,1756-11-08,"Xantippe, of Het booze wyf des filozoofs Sokrates beteugeld. Blyspel","Langendijk, Pieter"
1756,1756-11-13,"Xantippe, of Het booze wyf des filozoofs Sokrates beteugeld. Blyspel","Langendijk, Pieter"
1756,1756-11-15,"Xantippe, of Het booze wyf des filozoofs Sokrates beteugeld. Blyspel","Langendijk, Pieter"
1756,1756-11-22,"Les Héraclides, tragédie","Marmontel, Jean François"
1756,1756-11-27,"Les Héraclides, tragédie","Marmontel, Jean François"
1757,1757-01-24,"Constantinus de Groote, Eerste Christen' Keiser. Treurspel","Bernagie, Pieter"
1757,1757-02-07,"Marius à Cirthe, tragédie","Caux, Gilles de"
1757,1757-02-12,"Marius à Cirthe, tragédie","Caux, Gilles de"
1757,1757-03-19,"Pyrrhus, tragedie","Crébillon, Prosper Jolyot de"
1757,1757-04-18,"Le Dissipateur, ou l'honnête friponne, comédie","Destouches, (ps. Philippe Néricault)"
1757,1757-04-23,"Le Dissipateur, ou l'honnête friponne, comédie","Destouches, (ps. Philippe Néricault)"
1757,1757-11-12,"Pyrrhus, tragedie","Crébillon, Prosper Jolyot de"
1757,1757-11-19,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1757,1757-11-26,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1757,1757-12-05,"Darius, tragédie","Corneille, Thomas"
1757,1757-12-12,"Darius, tragédie","Corneille, Thomas"
1758,1758-01-16,Philoctete: tragédie,"Chateaubrun, Jean Baptiste Vivien de"
1758,1758-01-21,Philoctete: tragédie,"Chateaubrun, Jean Baptiste Vivien de"
1758,1758-03-20,"Le comte d'Essex,  tragédie","Corneille, Thomas"
1758,1758-03-25,"Le comte d'Essex,  tragédie","Corneille, Thomas"
1758,1758-11-11,Henrich og Pernille,"Holberg, Ludvig"
1759,1759-01-30,"La serva padrona, opera","Federico, Gennaro Antonio"
1759,1759-01-30,"La serva padrona, opera","Pergolesi, Giovanni Battista"
1759,1759-01-30,"La serva padrona, opera","Federico, Gennaro Antonio"
1759,1759-01-30,"La serva padrona, opera","Pergolesi, Giovanni Battista"
1759,1759-02-06,"La serva padrona, opera","Federico, Gennaro Antonio"
1759,1759-02-06,"La serva padrona, opera","Pergolesi, Giovanni Battista"
1759,1759-02-06,"La serva padrona, opera","Federico, Gennaro Antonio"
1759,1759-02-06,"La serva padrona, opera","Pergolesi, Giovanni Battista"
1759,1759-02-06,"Bajocco et Serpilla, parodie francoise du Joueur","Sodi, Carlo"
1759,1759-02-12,Denis le tyran. tragédie,"Marmontel, Jean François"
1759,1759-02-13,De waarzegger van 't dorp,"Neyts, Jacques Toussaint"
1759,1759-02-13,"Bajocco et Serpilla, parodie francoise du Joueur","Sodi, Carlo"
1759,1759-02-19,Denis le tyran. tragédie,"Marmontel, Jean François"
1759,1759-03-12,"L'Enfant prodigue, comédie",Voltaire
1759,1759-03-17,"L'Enfant prodigue, comédie",Voltaire
1759,1759-03-19,"L'Enfant prodigue, comédie",Voltaire
1759,1759-03-24,"L'Enfant prodigue, comédie",Voltaire
1759,1759-04-02,"Atys, tragedie en musique","Quinault, Philippe"
1759,1759-04-02,"Atys, tragedie en musique","Lully, Jean Baptiste de"
1759,1759-04-17,"Le nouveau monde, comédie","Pellegrin, Simon Joseph"
1759,1759-04-21,"Le nouveau monde, comédie","Pellegrin, Simon Joseph"
1759,1759-04-24,"Le nouveau monde, comédie","Pellegrin, Simon Joseph"
1759,1759-04-28,"Le nouveau monde, comédie","Pellegrin, Simon Joseph"
1759,1759-05-07,"L'Indiscret, comédie",Voltaire
1759,1759-05-12,Électre,"Crébillon, Prosper Jolyot de"
1759,1759-05-14,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1759,1759-08-09,Iphigénie,"Racine, Jean"
1759,1759-08-09,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter"
1759,1759-08-11,"Achilles, treurspel","Huydecoper, Balthasar"
1759,1759-08-11,La coupe enchantée,"Chevillet de Champmeslé, Charles"
1759,1759-08-11,La coupe enchantée,"Dancourt, Florent Carton"
1759,1759-08-13,Het gewaande bloedverwantschap; blyspel,"Wandelaar, Jan"
1759,1759-08-13,"Jodelet, ou le Maitre valet","Scarron, Paul"
1759,1759-08-16,Philoctete: tragédie,"Chateaubrun, Jean Baptiste Vivien de"
1759,1759-08-16,De ontdekte schyndeugd; blyspel,"Lingelbach, David"
1759,1759-08-18,Eneas en Turnus; treurspel,"Rotgans, Lukas"
1759,1759-08-18,"Le bouquet du roi, opera comique","Vadé, Jean Joseph"
1759,1759-08-20,Eneas en Turnus; treurspel,"Rotgans, Lukas"
1759,1759-08-20,,
1759,1759-08-23,Polyxène,"La Fosse, Antoine de"
1759,1759-08-23,Les précieuses ridicules,"Molière (ps. Poquelin, Jean Baptiste)"
1759,1759-08-27,El palacio confuso,"Lope de Vega y Carpio, Félix"
1759,1759-08-27,El palacio confuso,"Mira de Amescua, Antonio"
1759,1759-08-27,El palacio confuso,"Lope de Vega y Carpio, Félix"
1759,1759-08-27,El palacio confuso,"Mira de Amescua, Antonio"
1759,1759-08-27,"Krispyn, baron, en afslager. Kluchtspel","Benjamin, Hermanus"
